iteration,event_id,alpha,beta,danger_signal,safety_signal,diversity,diversity_norm,current_fitness,output_fitness,stagnation,stagnation_length,diagnosis,s_t,delta_fitness,threshold,stagnation_state,event_active,control_mode,action_taken,action_justification,alpha_scale,beta_scale,rescue_fraction,rescue_mode,rescued_agents,shap_requested,shap_reason,decision_shap_used,decision_dominant_feature,decision_harmful_feature,decision_harmful_value,decision_harmful_mass,decision_policy,dominant_feature,trace_role,effect_label,delta_fitness_post
40,0,0.92,0.9852259683067269,1.1566646239466696,0.9379354270644406,115.44471304944152,0.6610208495854111,12026832.464933187,12026832.464933187,0,27,no_stagnation,27,inf,12.026832464933186,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
41,0,0.918,0.9849320101894071,-1.0168597068574556,0.801836244033851,115.24653370642164,0.6598861014082714,12026832.464933187,12026832.464933187,0,28,no_stagnation,28,inf,12.026832464933186,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
42,0,0.916,0.9846322944347244,0.6084720401155226,0.4074600885561348,133.10143306182897,0.7621208458969057,12026832.464933187,12026832.464933187,0,29,no_stagnation,29,inf,12.026832464933186,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
43,0,0.914,0.9843267119339514,0.32676546651984517,0.12031335232290175,81.2971111190735,0.46549628858061864,12026832.464933187,12026832.464933187,0,30,no_stagnation,30,inf,12.026832464933186,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
44,0,0.912,0.9840151516577974,1.734321300878865,0.6743640597491619,145.3137693667554,0.8320470357281192,12026832.464933187,12026832.464933187,0,31,no_stagnation,31,inf,12.026832464933186,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
45,0,0.91,0.9836975006285591,0.0993604422143867,0.3104690415106196,145.31034811923308,0.8320274461264467,12026832.464933187,12026832.464933187,0,32,no_stagnation,32,inf,12.026832464933186,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
46,0,0.908,0.9833736438921183,0.702843150812616,0.9921849055762028,108.06539460559404,0.6187678678917037,11325962.413378743,11325962.413378743,0,0,no_stagnation,0,inf,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
47,0,0.906,0.9830434644897992,-0.6427449881893866,0.8722083553863699,125.6202529329167,0.7192846179390502,11325962.413378743,11325962.413378743,0,1,no_stagnation,1,inf,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
48,0,0.904,0.9827068434300946,-1.7780496260293739,0.872154686586961,107.44107705747598,0.6151931098524045,11325962.413378743,11325962.413378743,0,2,no_stagnation,2,inf,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
49,0,0.902,0.9823636596602774,-1.2934132657496022,0.6025421982725149,107.82327156447982,0.6173815040287438,11325962.413378743,11325962.413378743,0,3,no_stagnation,3,inf,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
50,0,0.9,0.9820137900379085,1.7493348888713207,0.7209255569889897,107.81293781209772,0.6173223343569711,11325962.413378743,11325962.413378743,0,4,no_stagnation,4,573597537.9474306,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
51,0,0.898,0.9816571093022567,-0.07126511831415294,0.10382002040356808,109.39926265744921,0.6264054163734132,11325962.413378743,11325962.413378743,0,5,no_stagnation,5,473543842.4859011,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
52,0,0.896,0.9812934900456454,1.399007303643909,0.2918218507395963,177.48650454995774,1.0162637762139213,11325962.413378743,11325962.413378743,0,6,no_stagnation,6,473543842.4859011,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
53,0,0.894,0.9809228026847419,-0.24552457483074858,0.8068538601027812,177.40797549360062,1.0158141294334049,11325962.413378743,11325962.413378743,0,7,no_stagnation,7,472895107.3955856,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
54,0,0.892,0.980544915431807,-1.4975016449286682,0.9127846277854442,128.04181391448478,0.7331501493703032,11325962.413378743,11325962.413378743,0,8,no_stagnation,8,472895107.3955856,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
55,0,0.89,0.9801596942659225,0.3426144707380714,0.9276912803947205,175.11250552175565,1.002670578109951,11325962.413378743,11325962.413378743,0,9,no_stagnation,9,207324148.30865547,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
56,0,0.888,0.9797670029042146,0.8282728091334614,0.7748172636298606,117.95557722423308,0.6753977190510876,11325962.413378743,11325962.413378743,0,10,no_stagnation,10,207324148.30865547,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
57,0,0.886,0.9793667027730938,0.5445800609673646,0.47353448323758907,111.92510047701049,0.6408680229085977,11325962.413378743,11325962.413378743,0,11,no_stagnation,11,207324148.30865547,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
58,0,0.884,0.9789586529795318,-1.3231046066026022,0.743891533060521,62.774038176200996,0.35943567228902346,11325962.413378743,11325962.413378743,0,12,no_stagnation,12,207324148.30865547,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
59,0,0.882,0.9785427102823965,-0.26364859470763424,0.5058545330599075,63.997053377850555,0.3664384923081961,11325962.413378743,11325962.413378743,0,13,no_stagnation,13,56840545.89029005,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
60,0,0.88,0.9781187290638695,1.512154655287716,0.47327528746287784,108.2798404375584,0.6199957557896487,11325962.413378743,11325962.413378743,0,14,no_stagnation,14,56840545.89029005,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
61,0,0.878,0.9776865613009678,-0.02952888766925463,0.8127453818644198,108.33094603952118,0.6202883795706402,11325962.413378743,11325962.413378743,0,15,no_stagnation,15,56840545.89029005,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
62,0,0.876,0.977246056537196,0.4537057571955749,0.9576836753181696,105.69626387483677,0.6052025450020069,11325962.413378743,11325962.413378743,0,16,no_stagnation,16,56840545.89029005,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
63,0,0.874,0.9767970618543559,-0.9122941893286004,0.5042704836425738,104.56671346549716,0.5987348917720885,11325962.413378743,11325962.413378743,0,17,no_stagnation,17,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
64,0,0.872,0.9763394218445388,1.2976752139180021,0.33001408730088044,103.49974091676718,0.5926255509281839,11325962.413378743,11325962.413378743,0,18,no_stagnation,18,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
65,0,0.87,0.9758729785823308,0.834783695330122,0.9229189513302137,111.38989630644446,0.6378035160447997,11325962.413378743,11325962.413378743,0,19,no_stagnation,19,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
66,0,0.868,0.9753975715972606,-0.104300431862811,0.5609276121883034,112.90186171030287,0.6464608259328168,11325962.413378743,11325962.413378743,0,20,no_stagnation,20,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
67,0,0.866,0.9749130378465202,-0.9632619944649184,0.3784870150383677,107.20557682407983,0.613844667292801,11325962.413378743,11325962.413378743,0,21,no_stagnation,21,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
68,0,0.864,0.9744192116879923,-0.6023597897469554,0.05772547856671717,117.49418692959996,0.6727558604809317,11325962.413378743,11325962.413378743,0,22,no_stagnation,22,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
69,0,0.862,0.9739159248536171,1.702226132767355,0.48067891339183977,64.75274977192156,0.37076550789204105,11325962.413378743,11325962.413378743,0,23,no_stagnation,23,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
70,0,0.86,0.9734030064231342,0.8111489018880496,0.716327036046465,64.72050168616936,0.3705808597043645,11325962.413378743,11325962.413378743,0,24,no_stagnation,24,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
71,0,0.858,0.972880282798237,0.983256190566311,0.9991182510926957,107.15058569461213,0.6135297955056034,11325962.413378743,11325962.413378743,0,25,no_stagnation,25,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
72,0,0.856,0.9723475776771768,-0.993606067813359,0.0636919767211167,106.64304938551318,0.61062371108325,11325962.413378743,11325962.413378743,0,26,no_stagnation,26,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
73,0,0.854,0.9718047120298574,1.481613520439152,0.16178937267374283,109.00402907284781,0.624142362198156,11325962.413378743,11325962.413378743,0,27,no_stagnation,27,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
74,0,0.852,0.9712515040734601,-1.6439800286148099,0.5836387906201843,109.02499897733215,0.6242624330416949,11325962.413378743,11325962.413378743,0,28,no_stagnation,28,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
75,0,0.85,0.9706877692486436,-1.45801014604217,0.004218538814080075,107.29677654273793,0.6143668645759586,11325962.413378743,11325962.413378743,0,29,no_stagnation,29,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
76,0,0.848,0.9701133201963638,0.7563264121734472,0.1632256314184406,107.29032776561046,0.6143299397482814,11325962.413378743,11325962.413378743,0,30,no_stagnation,30,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
77,0,0.846,0.9695279667353558,1.3343367474752525,0.1510227189587412,96.46786557613291,0.552361981561832,11325962.413378743,11325962.413378743,0,31,no_stagnation,31,700870.0515544433,11.325962413378743,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
