iteration,event_id,alpha,beta,danger_signal,safety_signal,diversity,diversity_norm,current_fitness,output_fitness,stagnation,stagnation_length,diagnosis,s_t,delta_fitness,threshold,stagnation_state,event_active,control_mode,action_taken,action_justification,alpha_scale,beta_scale,rescue_fraction,rescue_mode,rescued_agents,shap_requested,shap_reason,decision_shap_used,decision_dominant_feature,decision_harmful_feature,decision_harmful_value,decision_harmful_mass,decision_policy,dominant_feature,trace_role,effect_label,delta_fitness_post
34,0,0.9319999999999999,0.9868746816628972,1.166333574098576,0.19214912499926573,179.0750580265951,1.0253596190723897,2725.604812947818,2725.604812947818,0,17,no_stagnation,17,inf,0.002725604812947818,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
35,0,0.9299999999999999,0.9866130821723352,-0.009214472200613567,0.4119358041581065,212.86341754986455,1.218827206527898,2725.604812947818,2725.604812947818,0,18,no_stagnation,18,inf,0.002725604812947818,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
36,0,0.928,0.9863463409026492,-0.5419528742846771,0.8769340054077893,152.767078153337,0.8747236761405613,2720.4163037052153,2720.4163037052153,0,0,no_stagnation,0,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
37,0,0.926,0.9860743596934997,1.6321472437790845,0.8135473880570725,128.7669854533202,0.7373023837518885,2720.4163037052153,2720.4163037052153,0,1,no_stagnation,1,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
38,0,0.924,0.9857970386273088,-0.7047017537667082,0.3903903031165735,150.4533201290143,0.861475409896287,2720.4163037052153,2720.4163037052153,0,2,no_stagnation,2,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
39,0,0.922,0.9855142760025332,-0.7487462798723494,0.8710518573007748,103.99231359885006,0.5954459556413347,2720.4163037052153,2720.4163037052153,0,3,no_stagnation,3,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
40,0,0.92,0.9852259683067269,1.1566646239466696,0.9379354270644406,118.43419985698081,0.6781382476640715,2720.4163037052153,2720.4163037052153,0,4,no_stagnation,4,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
41,0,0.918,0.9849320101894071,-1.0168597068574556,0.801836244033851,118.19564673681204,0.676772324686744,2720.4163037052153,2720.4163037052153,0,5,no_stagnation,5,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
42,0,0.916,0.9846322944347244,0.6084720401155226,0.4074600885561348,131.33867581991723,0.7520275357843645,2720.4163037052153,2720.4163037052153,0,6,no_stagnation,6,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
43,0,0.914,0.9843267119339514,0.32676546651984517,0.12031335232290175,81.38961977152395,0.46602598064205253,2720.4163037052153,2720.4163037052153,0,7,no_stagnation,7,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
44,0,0.912,0.9840151516577974,1.734321300878865,0.6743640597491619,149.89974658769864,0.8583057224942163,2720.4163037052153,2720.4163037052153,0,8,no_stagnation,8,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
45,0,0.91,0.9836975006285591,0.0993604422143867,0.3104690415106196,149.89665600569325,0.8582880262386758,2720.4163037052153,2720.4163037052153,0,9,no_stagnation,9,inf,0.0027204163037052153,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
46,0,0.908,0.9833736438921183,0.702843150812616,0.9921849055762028,123.80051973438302,0.7088650711868455,2700.6710673488124,2700.6710673488124,0,0,no_stagnation,0,inf,0.0027006710673488123,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
47,0,0.906,0.9830434644897992,-0.6427449881893866,0.8722083553863699,125.79452852077893,0.7202824964395698,2700.6710673488124,2700.6710673488124,0,1,no_stagnation,1,inf,0.0027006710673488123,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
48,0,0.904,0.9827068434300946,-1.7780496260293739,0.872154686586961,107.04392123787797,0.6129190492189303,2700.6710673488124,2700.6710673488124,0,2,no_stagnation,2,inf,0.0027006710673488123,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
49,0,0.902,0.9823636596602774,-1.2934132657496022,0.6025421982725149,107.41006957564308,0.615015565195371,2700.6710673488124,2700.6710673488124,0,3,no_stagnation,3,inf,0.0027006710673488123,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
50,0,0.9,0.9820137900379085,1.7493348888713207,0.7209255569889897,107.40014419145395,0.614958733784769,2700.6710673488124,2700.6710673488124,0,4,no_stagnation,4,844.2995554880295,0.0027006710673488123,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
51,0,0.898,0.9816571093022567,-0.07126511831415294,0.10382002040356808,108.99985095897428,0.6241184388818828,2700.6710673488124,2700.6710673488124,0,5,no_stagnation,5,363.3723637083449,0.0027006710673488123,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
52,0,0.896,0.9812934900456454,1.399007303643909,0.2918218507395963,131.00202272572488,0.750099905592731,2687.7506520692546,2687.7506520692546,0,0,no_stagnation,0,375.38064258473787,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
53,0,0.894,0.9809228026847419,-0.24552457483074858,0.8068538601027812,129.61301899647523,0.7421466576618995,2687.7506520692546,2687.7506520692546,0,1,no_stagnation,1,375.00173560005214,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
54,0,0.892,0.980544915431807,-1.4975016449286682,0.9127846277854442,129.5846949915295,0.7419844782314314,2687.7506520692546,2687.7506520692546,0,2,no_stagnation,2,352.3220936784455,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
55,0,0.89,0.9801596942659225,0.3426144707380714,0.9276912803947205,174.26683827832855,0.9978284015827562,2687.7506520692546,2687.7506520692546,0,3,no_stagnation,3,352.3220936784455,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
56,0,0.888,0.9797670029042146,0.8282728091334614,0.7748172636298606,115.11907433903407,0.6591562862691227,2687.7506520692546,2687.7506520692546,0,4,no_stagnation,4,352.3220936784455,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
57,0,0.886,0.9793667027730938,0.5445800609673646,0.47353448323758907,111.49019843687584,0.6383778325095526,2687.7506520692546,2687.7506520692546,0,5,no_stagnation,5,352.3220936784455,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
58,0,0.884,0.9789586529795318,-1.3231046066026022,0.743891533060521,61.02349309380083,0.3494122873540187,2687.7506520692546,2687.7506520692546,0,6,no_stagnation,6,352.3220936784455,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
59,0,0.882,0.9785427102823965,-0.26364859470763424,0.5058545330599075,62.82165917699869,0.35970834371393245,2687.7506520692546,2687.7506520692546,0,7,no_stagnation,7,277.3863297876792,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
60,0,0.88,0.9781187290638695,1.512154655287716,0.47327528746287784,107.34135265921891,0.6146221014041263,2687.7506520692546,2687.7506520692546,0,8,no_stagnation,8,277.3863297876792,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
61,0,0.878,0.9776865613009678,-0.02952888766925463,0.8127453818644198,107.54484886769723,0.615787293235459,2687.7506520692546,2687.7506520692546,0,9,no_stagnation,9,277.3863297876792,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
62,0,0.876,0.977246056537196,0.4537057571955749,0.9576836753181696,106.07216262454132,0.6073548905215577,2687.7506520692546,2687.7506520692546,0,10,no_stagnation,10,277.3863297876792,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
63,0,0.874,0.9767970618543559,-0.9122941893286004,0.5042704836425738,104.2972106339159,0.5971917549233596,2687.7506520692546,2687.7506520692546,0,11,no_stagnation,11,222.19131955431476,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
64,0,0.872,0.9763394218445388,1.2976752139180021,0.33001408730088044,106.08013587942406,0.6074005443031587,2687.7506520692546,2687.7506520692546,0,12,no_stagnation,12,222.19131955431476,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
65,0,0.87,0.9758729785823308,0.834783695330122,0.9229189513302137,113.72935136465524,0.6511989200377317,2687.7506520692546,2687.7506520692546,0,13,no_stagnation,13,222.19131955431476,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
66,0,0.868,0.9753975715972606,-0.104300431862811,0.5609276121883034,112.7146458212856,0.645388853013961,2687.7506520692546,2687.7506520692546,0,14,no_stagnation,14,55.05817099202068,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
67,0,0.866,0.9749130378465202,-0.9632619944649184,0.3784870150383677,107.87807642161901,0.6176953092457228,2687.7506520692546,2687.7506520692546,0,15,no_stagnation,15,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
68,0,0.864,0.9744192116879923,-0.6023597897469554,0.05772547856671717,117.75893785931238,0.6742717885807493,2687.7506520692546,2687.7506520692546,0,16,no_stagnation,16,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
69,0,0.862,0.9739159248536171,1.702226132767355,0.48067891339183977,64.76705253120056,0.37084740356175416,2687.7506520692546,2687.7506520692546,0,17,no_stagnation,17,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
70,0,0.86,0.9734030064231342,0.8111489018880496,0.716327036046465,64.73579648027737,0.37066843563165,2687.7506520692546,2687.7506520692546,0,18,no_stagnation,18,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
71,0,0.858,0.972880282798237,0.983256190566311,0.9991182510926957,106.83173435347545,0.6117040957499172,2687.7506520692546,2687.7506520692546,0,19,no_stagnation,19,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
72,0,0.856,0.9723475776771768,-0.993606067813359,0.0636919767211167,106.75748101104338,0.6112789311303994,2687.7506520692546,2687.7506520692546,0,20,no_stagnation,20,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
73,0,0.854,0.9718047120298574,1.481613520439152,0.16178937267374283,109.18220512703333,0.62516257424254,2687.7506520692546,2687.7506520692546,0,21,no_stagnation,21,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
74,0,0.852,0.9712515040734601,-1.6439800286148099,0.5836387906201843,109.20212308413582,0.6252766217773131,2687.7506520692546,2687.7506520692546,0,22,no_stagnation,22,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
75,0,0.85,0.9706877692486436,-1.45801014604217,0.004218538814080075,107.63702855746949,0.6163151017009856,2687.7506520692546,2687.7506520692546,0,23,no_stagnation,23,37.85416087856356,0.0026877506520692545,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
