iteration,event_id,alpha,beta,danger_signal,safety_signal,diversity,diversity_norm,current_fitness,output_fitness,stagnation,stagnation_length,diagnosis,s_t,delta_fitness,threshold,stagnation_state,event_active,control_mode,action_taken,action_justification,alpha_scale,beta_scale,rescue_fraction,rescue_mode,rescued_agents,shap_requested,shap_reason,decision_shap_used,decision_dominant_feature,decision_harmful_feature,decision_harmful_value,decision_harmful_mass,decision_policy,dominant_feature,trace_role,effect_label,delta_fitness_post
10,0,0.98,0.9918374288468401,0.7585037714923082,0.6091624906715032,120.50091239190826,0.6899719647707309,880.6536561446668,880.6536561446668,0,3,no_stagnation,3,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
11,0,0.978,0.9916739069015662,1.857603278876663,0.9360508381562557,117.38313362747036,0.6721199842577257,880.6536561446668,880.6536561446668,0,4,no_stagnation,4,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
12,0,0.976,0.9915071371483557,-0.2507994851752832,0.42589045569193906,154.37521682512343,0.8839316611837583,880.6536561446668,880.6536561446668,0,5,no_stagnation,5,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
13,0,0.974,0.9913370562151869,1.1453343047193612,0.9884131781620515,144.81368188885108,0.8291836023080911,880.6536561446668,880.6536561446668,0,6,no_stagnation,6,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
14,0,0.972,0.9911635995393923,-1.8367134106988898,0.9023638642666479,167.48611308300127,0.9590028840599152,880.6536561446668,880.6536561446668,0,7,no_stagnation,7,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
15,0,0.97,0.9909867013471522,0.23504435866158008,0.07081920102934469,203.13486791128537,1.1631228440026662,880.6536561446668,880.6536561446668,0,8,no_stagnation,8,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
16,0,0.968,0.9908062946327119,-1.276875866283448,0.6670449890421898,149.96032863933547,0.8586526071473529,880.6536561446668,880.6536561446668,0,9,no_stagnation,9,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
17,0,0.966,0.9906223111373231,-0.13101145254796745,0.8808590783353354,148.8809885077314,0.8524724511927099,880.6536561446668,880.6536561446668,0,10,no_stagnation,10,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
18,0,0.964,0.9904346813279084,-0.39238523933462544,0.8721084403161941,125.18171264620194,0.716773595431008,880.6536561446668,880.6536561446668,0,11,no_stagnation,11,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
19,0,0.962,0.9902433343754486,1.2563351875879243,0.6438893507718978,116.54239696426235,0.6673060395675661,880.6536561446668,880.6536561446668,0,12,no_stagnation,12,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
20,0,0.96,0.9900481981330956,-0.5390706215769581,0.7546130366272559,139.44840449020273,0.7984627478779964,880.6536561446668,880.6536561446668,0,13,no_stagnation,13,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
21,0,0.958,0.9898491991140073,0.7783573676053412,0.7731264609837393,112.37751904533424,0.6434585105844907,880.6536561446668,880.6536561446668,0,14,no_stagnation,14,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
22,0,0.956,0.9896462624689083,-1.6408942495591532,0.9567201899820804,109.84794840336197,0.6289745304118628,880.6536561446668,880.6536561446668,0,15,no_stagnation,15,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
23,0,0.954,0.9894393119633769,-0.6833949030749887,0.37783825896260015,108.9894319221722,0.6240587808830291,880.6536561446668,880.6536561446668,0,16,no_stagnation,16,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
24,0,0.952,0.9892282699548584,-0.5057223150004355,0.614203196460026,81.8554743267053,0.46869340096573014,880.6536561446668,880.6536561446668,0,17,no_stagnation,17,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
25,0,0.95,0.9890130573694068,0.0543659560905469,0.3901408647875968,110.35696661554873,0.6318891000113389,880.6536561446668,880.6536561446668,0,18,no_stagnation,18,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
26,0,0.948,0.9887935936781571,0.09248795289588634,0.8005641197194795,132.47258292011094,0.7585201348382509,880.6536561446668,880.6536561446668,0,19,no_stagnation,19,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
27,0,0.946,0.9885697968735293,1.254911567702995,0.7783677079237633,116.57440640165942,0.6674893212869628,880.6536561446668,880.6536561446668,0,20,no_stagnation,20,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
28,0,0.944,0.9883415834451669,-1.096366054622754,0.5124302325299019,115.67730004127306,0.662352611316909,880.6536561446668,880.6536561446668,0,21,no_stagnation,21,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
29,0,0.942,0.988108868355613,-0.5795384986767745,0.3857346651512612,146.4221323130274,0.8383933724034067,880.6536561446668,880.6536561446668,0,22,no_stagnation,22,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
30,0,0.94,0.9878715650157258,0.6734695197052187,0.18140135041015715,90.8333878757252,0.5200997225279475,880.6536561446668,880.6536561446668,0,23,no_stagnation,23,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
31,0,0.938,0.9876295852598376,0.4264333252912818,0.0880445829553207,86.33746808869033,0.4943566924766633,880.6536561446668,880.6536561446668,0,24,no_stagnation,24,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
32,0,0.9359999999999999,0.9873828393206613,1.5388397700174732,0.9900231790675684,126.35605448471672,0.7234977183405282,880.6536561446668,880.6536561446668,0,25,no_stagnation,25,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
33,0,0.9339999999999999,0.9871312358039475,1.531686913705041,0.1021887387946454,156.35073715557718,0.895243224032466,880.6536561446668,880.6536561446668,0,26,no_stagnation,26,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
34,0,0.9319999999999999,0.9868746816628972,1.166333574098576,0.19214912499926573,156.71451540066298,0.8973261691780295,880.6536561446668,880.6536561446668,0,27,no_stagnation,27,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
35,0,0.9299999999999999,0.9866130821723352,-0.009214472200613567,0.4119358041581065,199.6526013967545,1.1431838558141625,880.6536561446668,880.6536561446668,0,28,no_stagnation,28,inf,0.0008806536561446667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
36,0,0.928,0.9863463409026492,-0.5419528742846771,0.8769340054077893,150.1501349004702,0.8597394121874258,870.5033283367139,870.5033283367139,0,0,no_stagnation,0,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
37,0,0.926,0.9860743596934997,1.6321472437790845,0.8135473880570725,121.25982644986537,0.6943174042638177,870.5033283367139,870.5033283367139,0,1,no_stagnation,1,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
38,0,0.924,0.9857970386273088,-0.7047017537667082,0.3903903031165735,146.15793811386783,0.8368806320676132,870.5033283367139,870.5033283367139,0,2,no_stagnation,2,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
39,0,0.922,0.9855142760025332,-0.7487462798723494,0.8710518573007748,100.93138533974337,0.57791949345083,870.5033283367139,870.5033283367139,0,3,no_stagnation,3,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
40,0,0.92,0.9852259683067269,1.1566646239466696,0.9379354270644406,114.93901004653695,0.6581252624269528,870.5033283367139,870.5033283367139,0,4,no_stagnation,4,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
41,0,0.918,0.9849320101894071,-1.0168597068574556,0.801836244033851,114.62139658093894,0.6563066505795705,870.5033283367139,870.5033283367139,0,5,no_stagnation,5,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
42,0,0.916,0.9846322944347244,0.6084720401155226,0.4074600885561348,128.2345149561203,0.7342535295329214,870.5033283367139,870.5033283367139,0,6,no_stagnation,6,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
43,0,0.914,0.9843267119339514,0.32676546651984517,0.12031335232290175,77.71183085478984,0.4449674575610152,870.5033283367139,870.5033283367139,0,7,no_stagnation,7,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
44,0,0.912,0.9840151516577974,1.734321300878865,0.6743640597491619,118.78794658278797,0.6801637536838314,870.5033283367139,870.5033283367139,0,8,no_stagnation,8,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
45,0,0.91,0.9836975006285591,0.0993604422143867,0.3104690415106196,118.78662707262808,0.6801561983467017,870.5033283367139,870.5033283367139,0,9,no_stagnation,9,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
46,0,0.908,0.9833736438921183,0.702843150812616,0.9921849055762028,96.96549941913969,0.555211365799514,870.5033283367139,870.5033283367139,0,10,no_stagnation,10,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
47,0,0.906,0.9830434644897992,-0.6427449881893866,0.8722083553863699,115.88229801666107,0.6635264020629281,870.5033283367139,870.5033283367139,0,11,no_stagnation,11,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
48,0,0.904,0.9827068434300946,-1.7780496260293739,0.872154686586961,105.12595244159245,0.6019370186892515,870.5033283367139,870.5033283367139,0,12,no_stagnation,12,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
49,0,0.902,0.9823636596602774,-1.2934132657496022,0.6025421982725149,105.5517600638217,0.6043751356785102,870.5033283367139,870.5033283367139,0,13,no_stagnation,13,inf,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
50,0,0.9,0.9820137900379085,1.7493348888713207,0.7209255569889897,105.54649223857278,0.6043449728219399,870.5033283367139,870.5033283367139,0,14,no_stagnation,14,65.60083154122083,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
51,0,0.898,0.9816571093022567,-0.07126511831415294,0.10382002040356808,107.09007672509213,0.6131833293108065,870.5033283367139,870.5033283367139,0,15,no_stagnation,15,31.090273467754855,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
52,0,0.896,0.9812934900456454,1.399007303643909,0.2918218507395963,138.43702898158426,0.7926717481838784,870.5033283367139,870.5033283367139,0,16,no_stagnation,16,31.090273467754855,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
53,0,0.894,0.9809228026847419,-0.24552457483074858,0.8068538601027812,137.78656743427385,0.7889472931328998,870.5033283367139,870.5033283367139,0,17,no_stagnation,17,31.090273467754855,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
54,0,0.892,0.980544915431807,-1.4975016449286682,0.9127846277854442,119.79954762656176,0.6859560447618166,870.5033283367139,870.5033283367139,0,18,no_stagnation,18,28.528647445838146,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
55,0,0.89,0.9801596942659225,0.3426144707380714,0.9276912803947205,164.04404179587922,0.9392940483198797,870.5033283367139,870.5033283367139,0,19,no_stagnation,19,28.528647445838146,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
56,0,0.888,0.9797670029042146,0.8282728091334614,0.7748172636298606,112.80939919378628,0.6459313980395149,870.5033283367139,870.5033283367139,0,20,no_stagnation,20,18.522598453150863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
57,0,0.886,0.9793667027730938,0.5445800609673646,0.47353448323758907,109.58703143184202,0.6274805550393266,870.5033283367139,870.5033283367139,0,21,no_stagnation,21,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
58,0,0.884,0.9789586529795318,-1.3231046066026022,0.743891533060521,60.5326038619878,0.34660152184995957,870.5033283367139,870.5033283367139,0,22,no_stagnation,22,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
59,0,0.882,0.9785427102823965,-0.26364859470763424,0.5058545330599075,62.617739971557036,0.35854072985906416,870.5033283367139,870.5033283367139,0,23,no_stagnation,23,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
60,0,0.88,0.9781187290638695,1.512154655287716,0.47327528746287784,106.22181768600629,0.6082117952100553,870.5033283367139,870.5033283367139,0,24,no_stagnation,24,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
61,0,0.878,0.9776865613009678,-0.02952888766925463,0.8127453818644198,106.44352342899289,0.6094812523789098,870.5033283367139,870.5033283367139,0,25,no_stagnation,25,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
62,0,0.876,0.977246056537196,0.4537057571955749,0.9576836753181696,106.40897172241453,0.6092834139692178,870.5033283367139,870.5033283367139,0,26,no_stagnation,26,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
63,0,0.874,0.9767970618543559,-0.9122941893286004,0.5042704836425738,104.51304665352964,0.5984276028482024,870.5033283367139,870.5033283367139,0,27,no_stagnation,27,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
64,0,0.872,0.9763394218445388,1.2976752139180021,0.33001408730088044,104.3788685025744,0.5976593168609329,870.5033283367139,870.5033283367139,0,28,no_stagnation,28,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
65,0,0.87,0.9758729785823308,0.834783695330122,0.9229189513302137,112.01732299784065,0.6413960766189825,870.5033283367139,870.5033283367139,0,29,no_stagnation,29,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
66,0,0.868,0.9753975715972606,-0.104300431862811,0.5609276121883034,112.56638407722714,0.6445399262729281,870.5033283367139,870.5033283367139,0,30,no_stagnation,30,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
67,0,0.866,0.9749130378465202,-0.9632619944649184,0.3784870150383677,107.31498160248817,0.6144711042916198,870.5033283367139,870.5033283367139,0,31,no_stagnation,31,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
68,0,0.864,0.9744192116879923,-0.6023597897469554,0.05772547856671717,117.63922069368881,0.6735863042442206,870.5033283367139,870.5033283367139,0,32,no_stagnation,32,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
69,0,0.862,0.9739159248536171,1.702226132767355,0.48067891339183977,64.77596969684048,0.3708984620489858,870.5033283367139,870.5033283367139,0,33,no_stagnation,33,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
70,0,0.86,0.9734030064231342,0.8111489018880496,0.716327036046465,64.74401460964097,0.37071549153148664,870.5033283367139,870.5033283367139,0,34,no_stagnation,34,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
71,0,0.858,0.972880282798237,0.983256190566311,0.9991182510926957,107.03927057795775,0.612892420167756,870.5033283367139,870.5033283367139,0,35,no_stagnation,35,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
72,0,0.856,0.9723475776771768,-0.993606067813359,0.0636919767211167,106.71205821947139,0.6110188463549052,870.5033283367139,870.5033283367139,0,36,no_stagnation,36,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
73,0,0.854,0.9718047120298574,1.481613520439152,0.16178937267374283,109.08965504373873,0.6246326449536829,870.5033283367139,870.5033283367139,0,37,no_stagnation,37,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
74,0,0.852,0.9712515040734601,-1.6439800286148099,0.5836387906201843,109.11040239917699,0.6247514415114133,870.5033283367139,870.5033283367139,0,38,no_stagnation,38,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
75,0,0.85,0.9706877692486436,-1.45801014604217,0.004218538814080075,107.4483949397915,0.6152350110591173,870.5033283367139,870.5033283367139,0,39,no_stagnation,39,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
76,0,0.848,0.9701133201963638,0.7563264121734472,0.1632256314184406,107.44195852794074,0.615198157033346,870.5033283367139,870.5033283367139,0,40,no_stagnation,40,10.150327807952863,0.000870503328336714,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
