iteration,event_id,alpha,beta,danger_signal,safety_signal,diversity,diversity_norm,current_fitness,output_fitness,stagnation,stagnation_length,diagnosis,s_t,delta_fitness,threshold,stagnation_state,event_active,control_mode,action_taken,action_justification,alpha_scale,beta_scale,rescue_fraction,rescue_mode,rescued_agents,shap_requested,shap_reason,decision_shap_used,decision_dominant_feature,decision_harmful_feature,decision_harmful_value,decision_harmful_mass,decision_policy,dominant_feature,trace_role,effect_label,delta_fitness_post
11,0,0.978,0.9916739069015662,1.857603278876663,0.9360508381562557,118.91959870030672,0.6809175759444895,3122.5766707946646,3122.5766707946646,0,2,no_stagnation,2,inf,0.0031225766707946643,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
12,0,0.976,0.9915071371483557,-0.2507994851752832,0.42589045569193906,155.82994802683396,0.8922612557530764,3122.5766707946646,3122.5766707946646,0,3,no_stagnation,3,inf,0.0031225766707946643,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
13,0,0.974,0.9913370562151869,1.1453343047193612,0.9884131781620515,151.12866572046718,0.8653423476263393,2949.2708642074276,2949.2708642074276,0,0,no_stagnation,0,inf,0.0029492708642074273,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
14,0,0.972,0.9911635995393923,-1.8367134106988898,0.9023638642666479,162.822998586688,0.9323025196634361,2949.2708642074276,2949.2708642074276,0,1,no_stagnation,1,inf,0.0029492708642074273,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
15,0,0.97,0.9909867013471522,0.23504435866158008,0.07081920102934469,191.6204598661788,1.0971928972134204,2939.759671000467,2939.759671000467,0,0,no_stagnation,0,inf,0.0029397596710004667,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
16,0,0.968,0.9908062946327119,-1.276875866283448,0.6670449890421898,147.18720706309517,0.8427740871882368,2894.4636282642355,2894.4636282642355,0,0,no_stagnation,0,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
17,0,0.966,0.9906223111373231,-0.13101145254796745,0.8808590783353354,146.51407552789917,0.8389198268455614,2894.4636282642355,2894.4636282642355,0,1,no_stagnation,1,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
18,0,0.964,0.9904346813279084,-0.39238523933462544,0.8721084403161941,138.88034823451872,0.795210134407653,2894.4636282642355,2894.4636282642355,0,2,no_stagnation,2,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
19,0,0.962,0.9902433343754486,1.2563351875879243,0.6438893507718978,126.27367166625187,0.7230260054381837,2894.4636282642355,2894.4636282642355,0,3,no_stagnation,3,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
20,0,0.96,0.9900481981330956,-0.5390706215769581,0.7546130366272559,149.7520449375881,0.8574600027755539,2894.4636282642355,2894.4636282642355,0,4,no_stagnation,4,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
21,0,0.958,0.9898491991140073,0.7783573676053412,0.7731264609837393,116.85286657239344,0.6690837466510371,2894.4636282642355,2894.4636282642355,0,5,no_stagnation,5,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
22,0,0.956,0.9896462624689083,-1.6408942495591532,0.9567201899820804,113.8985709173675,0.65216784836321,2894.4636282642355,2894.4636282642355,0,6,no_stagnation,6,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
23,0,0.954,0.9894393119633769,-0.6833949030749887,0.37783825896260015,113.15928385070382,0.6479347903739346,2894.4636282642355,2894.4636282642355,0,7,no_stagnation,7,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
24,0,0.952,0.9892282699548584,-0.5057223150004355,0.614203196460026,83.59597602094254,0.47865927881530146,2894.4636282642355,2894.4636282642355,0,8,no_stagnation,8,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
25,0,0.95,0.9890130573694068,0.0543659560905469,0.3901408647875968,109.6776240846787,0.6279992763455042,2894.4636282642355,2894.4636282642355,0,9,no_stagnation,9,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
26,0,0.948,0.9887935936781571,0.09248795289588634,0.8005641197194795,177.8377212377217,1.0182747955772322,2894.4636282642355,2894.4636282642355,0,10,no_stagnation,10,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
27,0,0.946,0.9885697968735293,1.254911567702995,0.7783677079237633,132.62728167088713,0.7594059190111829,2894.4636282642355,2894.4636282642355,0,11,no_stagnation,11,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
28,0,0.944,0.9883415834451669,-1.096366054622754,0.5124302325299019,131.589123701352,0.7534615665597019,2894.4636282642355,2894.4636282642355,0,12,no_stagnation,12,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
29,0,0.942,0.988108868355613,-0.5795384986767745,0.3857346651512612,164.39604606798602,0.9413095772848665,2894.4636282642355,2894.4636282642355,0,13,no_stagnation,13,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
30,0,0.94,0.9878715650157258,0.6734695197052187,0.18140135041015715,101.72131808223845,0.582442541746128,2894.4636282642355,2894.4636282642355,0,14,no_stagnation,14,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
31,0,0.938,0.9876295852598376,0.4264333252912818,0.0880445829553207,94.22618914305254,0.5395264447828045,2894.4636282642355,2894.4636282642355,0,15,no_stagnation,15,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
32,0,0.9359999999999999,0.9873828393206613,1.5388397700174732,0.9900231790675684,162.77393717632197,0.9320216006476981,2894.4636282642355,2894.4636282642355,0,16,no_stagnation,16,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
33,0,0.9339999999999999,0.9871312358039475,1.531686913705041,0.1021887387946454,173.6903614337089,0.9945275729563849,2894.4636282642355,2894.4636282642355,0,17,no_stagnation,17,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
34,0,0.9319999999999999,0.9868746816628972,1.166333574098576,0.19214912499926573,172.37817615104439,0.9870141770853338,2894.4636282642355,2894.4636282642355,0,18,no_stagnation,18,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
35,0,0.9299999999999999,0.9866130821723352,-0.009214472200613567,0.4119358041581065,202.59034124370424,1.160004957778875,2894.4636282642355,2894.4636282642355,0,19,no_stagnation,19,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
36,0,0.928,0.9863463409026492,-0.5419528742846771,0.8769340054077893,125.59766825488992,0.719155301120094,2894.4636282642355,2894.4636282642355,0,20,no_stagnation,20,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
37,0,0.926,0.9860743596934997,1.6321472437790845,0.8135473880570725,129.49499613818537,0.7414708747005451,2894.4636282642355,2894.4636282642355,0,21,no_stagnation,21,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
38,0,0.924,0.9857970386273088,-0.7047017537667082,0.3903903031165735,155.43727467471606,0.890012861123559,2894.4636282642355,2894.4636282642355,0,22,no_stagnation,22,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
39,0,0.922,0.9855142760025332,-0.7487462798723494,0.8710518573007748,103.78334645568819,0.5942494379762153,2894.4636282642355,2894.4636282642355,0,23,no_stagnation,23,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
40,0,0.92,0.9852259683067269,1.1566646239466696,0.9379354270644406,118.23707368616572,0.6770095298088682,2894.4636282642355,2894.4636282642355,0,24,no_stagnation,24,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
41,0,0.918,0.9849320101894071,-1.0168597068574556,0.801836244033851,117.9804833612768,0.6755403282311326,2894.4636282642355,2894.4636282642355,0,25,no_stagnation,25,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
42,0,0.916,0.9846322944347244,0.6084720401155226,0.4074600885561348,132.2563476910136,0.7572820010937716,2894.4636282642355,2894.4636282642355,0,26,no_stagnation,26,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
43,0,0.914,0.9843267119339514,0.32676546651984517,0.12031335232290175,82.54770903260858,0.47265704348622145,2894.4636282642355,2894.4636282642355,0,27,no_stagnation,27,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
44,0,0.912,0.9840151516577974,1.734321300878865,0.6743640597491619,151.0787861792248,0.8650567441035965,2894.4636282642355,2894.4636282642355,0,28,no_stagnation,28,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
45,0,0.91,0.9836975006285591,0.0993604422143867,0.3104690415106196,151.07415410604796,0.8650302214776067,2894.4636282642355,2894.4636282642355,0,29,no_stagnation,29,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
46,0,0.908,0.9833736438921183,0.702843150812616,0.9921849055762028,85.65137153491132,0.4904281961869944,2894.4636282642355,2894.4636282642355,0,30,no_stagnation,30,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
47,0,0.906,0.9830434644897992,-0.6427449881893866,0.8722083553863699,129.991332542456,0.7443128299790915,2894.4636282642355,2894.4636282642355,0,31,no_stagnation,31,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
48,0,0.904,0.9827068434300946,-1.7780496260293739,0.872154686586961,108.3991513328624,0.6206789138771469,2894.4636282642355,2894.4636282642355,0,32,no_stagnation,32,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
49,0,0.902,0.9823636596602774,-1.2934132657496022,0.6025421982725149,108.7459350586455,0.6226645506983097,2894.4636282642355,2894.4636282642355,0,33,no_stagnation,33,inf,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
50,0,0.9,0.9820137900379085,1.7493348888713207,0.7209255569889897,108.73140270742307,0.6225813404161081,2894.4636282642355,2894.4636282642355,0,34,no_stagnation,34,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
51,0,0.898,0.9816571093022567,-0.07126511831415294,0.10382002040356808,110.32242246879713,0.6316913048881948,2894.4636282642355,2894.4636282642355,0,35,no_stagnation,35,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
52,0,0.896,0.9812934900456454,1.399007303643909,0.2918218507395963,157.536689779079,0.9020338287301406,2894.4636282642355,2894.4636282642355,0,36,no_stagnation,36,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
53,0,0.894,0.9809228026847419,-0.24552457483074858,0.8068538601027812,156.78658875761522,0.8977388514948424,2894.4636282642355,2894.4636282642355,0,37,no_stagnation,37,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
54,0,0.892,0.980544915431807,-1.4975016449286682,0.9127846277854442,136.22820542344212,0.7800243225338005,2894.4636282642355,2894.4636282642355,0,38,no_stagnation,38,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
55,0,0.89,0.9801596942659225,0.3426144707380714,0.9276912803947205,183.78391776952012,1.0523219145784106,2894.4636282642355,2894.4636282642355,0,39,no_stagnation,39,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
56,0,0.888,0.9797670029042146,0.8282728091334614,0.7748172636298606,114.57068273267444,0.6560162699273947,2894.4636282642355,2894.4636282642355,0,40,no_stagnation,40,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
57,0,0.886,0.9793667027730938,0.5445800609673646,0.47353448323758907,110.82051789246937,0.6345433320744847,2894.4636282642355,2894.4636282642355,0,41,no_stagnation,41,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
58,0,0.884,0.9789586529795318,-1.3231046066026022,0.743891533060521,60.73663487213481,0.3477697758834845,2894.4636282642355,2894.4636282642355,0,42,no_stagnation,42,286.20004626041555,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
59,0,0.882,0.9785427102823965,-0.26364859470763424,0.5058545330599075,62.399171381202315,0.3572892356028734,2894.4636282642355,2894.4636282642355,0,43,no_stagnation,43,228.11304253042908,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
60,0,0.88,0.9781187290638695,1.512154655287716,0.47327528746287784,107.01001040357951,0.612724880357438,2894.4636282642355,2894.4636282642355,0,44,no_stagnation,44,228.11304253042908,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
61,0,0.878,0.9776865613009678,-0.02952888766925463,0.8127453818644198,107.21809716465042,0.6139163570734973,2894.4636282642355,2894.4636282642355,0,45,no_stagnation,45,228.11304253042908,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
62,0,0.876,0.977246056537196,0.4537057571955749,0.9576836753181696,106.49554664173665,0.6097791302754171,2894.4636282642355,2894.4636282642355,0,46,no_stagnation,46,228.11304253042908,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
63,0,0.874,0.9767970618543559,-0.9122941893286004,0.5042704836425738,104.47399972428522,0.5982040254000797,2894.4636282642355,2894.4636282642355,0,47,no_stagnation,47,54.807235943192154,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
64,0,0.872,0.9763394218445388,1.2976752139180021,0.33001408730088044,104.92281356768602,0.6007738729074613,2894.4636282642355,2894.4636282642355,0,48,no_stagnation,48,54.807235943192154,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
65,0,0.87,0.9758729785823308,0.834783695330122,0.9229189513302137,112.53299636354248,0.644348752729484,2894.4636282642355,2894.4636282642355,0,49,no_stagnation,49,45.29604273623136,0.0028944636282642352,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
66,0,0.868,0.9753975715972606,-0.104300431862811,0.5609276121883034,112.67465514889467,0.6451598718199238,2894.4636282642355,2894.4636282642355,1,50,alta,50,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
67,0,0.866,0.9749130378465202,-0.9632619944649184,0.3784870150383677,107.46184442777115,0.6153120210125049,2894.4636282642355,2894.4636282642355,1,51,alta,51,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
68,0,0.864,0.9744192116879923,-0.6023597897469554,0.05772547856671717,117.64370334906562,0.6736119713240487,2894.4636282642355,2894.4636282642355,1,52,alta,52,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
69,0,0.862,0.9739159248536171,1.702226132767355,0.48067891339183977,64.79989887243576,0.37103547727960184,2894.4636282642355,2894.4636282642355,1,53,media,53,0.0,0.0028944636282642352,media,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
70,0,0.86,0.9734030064231342,0.8111489018880496,0.716327036046465,64.76802945684248,0.37085299730616,2894.4636282642355,2894.4636282642355,1,54,media,54,0.0,0.0028944636282642352,media,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
71,0,0.858,0.972880282798237,0.983256190566311,0.9991182510926957,106.98823960562639,0.6126002237059639,2894.4636282642355,2894.4636282642355,1,55,alta,55,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
72,0,0.856,0.9723475776771768,-0.993606067813359,0.0636919767211167,106.69232336655253,0.6109058472499806,2894.4636282642355,2894.4636282642355,1,56,alta,56,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
73,0,0.854,0.9718047120298574,1.481613520439152,0.16178937267374283,109.07550629565175,0.6245516311312741,2894.4636282642355,2894.4636282642355,1,57,alta,57,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
74,0,0.852,0.9712515040734601,-1.6439800286148099,0.5836387906201843,109.09596195286052,0.6246687574643022,2894.4636282642355,2894.4636282642355,1,58,alta,58,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
75,0,0.85,0.9706877692486436,-1.45801014604217,0.004218538814080075,107.43287749031597,0.615146160237241,2894.4636282642355,2894.4636282642355,1,59,alta,59,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
76,0,0.848,0.9701133201963638,0.7563264121734472,0.1632256314184406,107.42645972291959,0.6151094129670998,2894.4636282642355,2894.4636282642355,1,60,alta,60,0.0,0.0028944636282642352,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
