iteration,event_id,alpha,beta,danger_signal,safety_signal,diversity,diversity_norm,current_fitness,output_fitness,stagnation,stagnation_length,diagnosis,s_t,delta_fitness,threshold,stagnation_state,event_active,control_mode,action_taken,action_justification,alpha_scale,beta_scale,rescue_fraction,rescue_mode,rescued_agents,shap_requested,shap_reason,decision_shap_used,decision_dominant_feature,decision_harmful_feature,decision_harmful_value,decision_harmful_mass,decision_policy,dominant_feature,trace_role,effect_label,delta_fitness_post
27,0,0.946,0.9885697968735293,1.254911567702995,0.7783677079237633,123.55664894664991,0.7074686999625751,1423.0754044170674,1423.0754044170674,0,1,no_stagnation,1,inf,0.0014230754044170673,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
28,0,0.944,0.9883415834451669,-1.096366054622754,0.5124302325299019,122.7509124538273,0.7028551615253539,1423.0754044170674,1423.0754044170674,0,2,no_stagnation,2,inf,0.0014230754044170673,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
29,0,0.942,0.988108868355613,-0.5795384986767745,0.3857346651512612,154.81814786141183,0.8864678245314008,1423.0754044170674,1423.0754044170674,0,3,no_stagnation,3,inf,0.0014230754044170673,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
30,0,0.94,0.9878715650157258,0.6734695197052187,0.18140135041015715,94.69175989035799,0.54219224006088,1423.0754044170674,1423.0754044170674,0,4,no_stagnation,4,inf,0.0014230754044170673,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
31,0,0.938,0.9876295852598376,0.4264333252912818,0.0880445829553207,88.56615533528205,0.5071178549265305,1423.0754044170674,1423.0754044170674,0,5,no_stagnation,5,inf,0.0014230754044170673,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
32,0,0.9359999999999999,0.9873828393206613,1.5388397700174732,0.9900231790675684,131.86450103622835,0.7550383400216322,1284.3197682444688,1284.3197682444688,0,0,no_stagnation,0,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
33,0,0.9339999999999999,0.9871312358039475,1.531686913705041,0.1021887387946454,159.5796632394498,0.9137316190990801,1284.3197682444688,1284.3197682444688,0,1,no_stagnation,1,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
34,0,0.9319999999999999,0.9868746816628972,1.166333574098576,0.19214912499926573,160.10130160902844,0.9167184500169027,1284.3197682444688,1284.3197682444688,0,2,no_stagnation,2,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
35,0,0.9299999999999999,0.9866130821723352,-0.009214472200613567,0.4119358041581065,199.61900677336973,1.1429914975336946,1284.3197682444688,1284.3197682444688,0,3,no_stagnation,3,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
36,0,0.928,0.9863463409026492,-0.5419528742846771,0.8769340054077893,149.37694087383787,0.8553122075205479,1284.3197682444688,1284.3197682444688,0,4,no_stagnation,4,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
37,0,0.926,0.9860743596934997,1.6321472437790845,0.8135473880570725,124.63210291145448,0.7136266042504974,1284.3197682444688,1284.3197682444688,0,5,no_stagnation,5,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
38,0,0.924,0.9857970386273088,-0.7047017537667082,0.3903903031165735,151.32504091924298,0.8664667655169767,1284.3197682444688,1284.3197682444688,0,6,no_stagnation,6,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
39,0,0.922,0.9855142760025332,-0.7487462798723494,0.8710518573007748,101.94182042447929,0.583705108404691,1284.3197682444688,1284.3197682444688,0,7,no_stagnation,7,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
40,0,0.92,0.9852259683067269,1.1566646239466696,0.9379354270644406,114.65816621117709,0.6565171885208667,1284.3197682444688,1284.3197682444688,0,8,no_stagnation,8,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
41,0,0.918,0.9849320101894071,-1.0168597068574556,0.801836244033851,114.38089668874942,0.6549295806483365,1284.3197682444688,1284.3197682444688,0,9,no_stagnation,9,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
42,0,0.916,0.9846322944347244,0.6084720401155226,0.4074600885561348,127.89112433744964,0.7322873211852414,1284.3197682444688,1284.3197682444688,0,10,no_stagnation,10,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
43,0,0.914,0.9843267119339514,0.32676546651984517,0.12031335232290175,79.86859197360165,0.45731678070844417,1284.3197682444688,1284.3197682444688,0,11,no_stagnation,11,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
44,0,0.912,0.9840151516577974,1.734321300878865,0.6743640597491619,123.14656516271607,0.7051206155497267,1284.3197682444688,1284.3197682444688,0,12,no_stagnation,12,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
45,0,0.91,0.9836975006285591,0.0993604422143867,0.3104690415106196,123.14449170965227,0.7051087432372612,1284.3197682444688,1284.3197682444688,0,13,no_stagnation,13,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
46,0,0.908,0.9833736438921183,0.702843150812616,0.9921849055762028,87.46059049288314,0.5007875398164631,1284.3197682444688,1284.3197682444688,0,14,no_stagnation,14,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
47,0,0.906,0.9830434644897992,-0.6427449881893866,0.8722083553863699,115.40925972077899,0.660817848609324,1284.3197682444688,1284.3197682444688,0,15,no_stagnation,15,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
48,0,0.904,0.9827068434300946,-1.7780496260293739,0.872154686586961,106.32597928530663,0.6088082104727811,1284.3197682444688,1284.3197682444688,0,16,no_stagnation,16,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
49,0,0.902,0.9823636596602774,-1.2934132657496022,0.6025421982725149,106.71503044009299,0.611035864889133,1284.3197682444688,1284.3197682444688,0,17,no_stagnation,17,inf,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
50,0,0.9,0.9820137900379085,1.7493348888713207,0.7209255569889897,106.70607157204232,0.6109845676195245,1284.3197682444688,1284.3197682444688,0,18,no_stagnation,18,1949.598412867805,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
51,0,0.898,0.9816571093022567,-0.07126511831415294,0.10382002040356808,108.20169387746714,0.6195482991311391,1284.3197682444688,1284.3197682444688,0,19,no_stagnation,19,1949.598412867805,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
52,0,0.896,0.9812934900456454,1.399007303643909,0.2918218507395963,129.80598610411963,0.7432515612825833,1284.3197682444688,1284.3197682444688,0,20,no_stagnation,20,1949.598412867805,0.0012843197682444688,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
53,0,0.894,0.9809228026847419,-0.24552457483074858,0.8068538601027812,129.44812804598854,0.7412025143286921,1204.613897009849,1204.613897009849,0,0,no_stagnation,0,2029.3042841024248,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
54,0,0.892,0.980544915431807,-1.4975016449286682,0.9127846277854442,120.25613744470652,0.6885704164513442,1204.613897009849,1204.613897009849,0,1,no_stagnation,1,2029.3042841024248,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
55,0,0.89,0.9801596942659225,0.3426144707380714,0.9276912803947205,162.42909564292583,0.9300470845580767,1204.613897009849,1204.613897009849,0,2,no_stagnation,2,2029.3042841024248,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
56,0,0.888,0.9797670029042146,0.8282728091334614,0.7748172636298606,113.31733900094251,0.648839792837299,1204.613897009849,1204.613897009849,0,3,no_stagnation,3,2029.3042841024248,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
57,0,0.886,0.9793667027730938,0.5445800609673646,0.47353448323758907,110.99987760045062,0.6355703215607886,1204.613897009849,1204.613897009849,0,4,no_stagnation,4,1832.1623166293853,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
58,0,0.884,0.9789586529795318,-1.3231046066026022,0.743891533060521,60.8581615708779,0.3484656213624894,1204.613897009849,1204.613897009849,0,5,no_stagnation,5,1832.1623166293853,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
59,0,0.882,0.9785427102823965,-0.26364859470763424,0.5058545330599075,63.056956349481865,0.361055623574148,1204.613897009849,1204.613897009849,0,6,no_stagnation,6,418.63831768035516,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
60,0,0.88,0.9781187290638695,1.512154655287716,0.47327528746287784,107.47139408195534,0.6153667010437973,1204.613897009849,1204.613897009849,0,7,no_stagnation,7,418.63831768035516,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
61,0,0.878,0.9776865613009678,-0.02952888766925463,0.8127453818644198,107.67546180859766,0.6165351653110202,1204.613897009849,1204.613897009849,0,8,no_stagnation,8,418.63831768035516,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
62,0,0.876,0.977246056537196,0.4537057571955749,0.9576836753181696,106.59647939140882,0.6103570575808512,1204.613897009849,1204.613897009849,0,9,no_stagnation,9,418.63831768035516,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
63,0,0.874,0.9767970618543559,-0.9122941893286004,0.5042704836425738,104.35181639861851,0.597504420163911,1204.613897009849,1204.613897009849,0,10,no_stagnation,10,418.63831768035516,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
64,0,0.872,0.9763394218445388,1.2976752139180021,0.33001408730088044,104.60202100973213,0.5989370580062146,1204.613897009849,1204.613897009849,0,11,no_stagnation,11,418.63831768035516,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
65,0,0.87,0.9758729785823308,0.834783695330122,0.9229189513302137,111.93065317312771,0.6408998168973213,1204.613897009849,1204.613897009849,0,12,no_stagnation,12,418.63831768035516,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
66,0,0.868,0.9753975715972606,-0.104300431862811,0.5609276121883034,112.08304204063897,0.6417723749903586,1204.613897009849,1204.613897009849,0,13,no_stagnation,13,418.63831768035516,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
67,0,0.866,0.9749130378465202,-0.9632619944649184,0.3784870150383677,107.21319488109889,0.6138882872593625,1204.613897009849,1204.613897009849,0,14,no_stagnation,14,360.305901825142,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
68,0,0.864,0.9744192116879923,-0.6023597897469554,0.05772547856671717,117.44649871756572,0.6724828042135512,1204.613897009849,1204.613897009849,0,15,no_stagnation,15,360.305901825142,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
69,0,0.862,0.9739159248536171,1.702226132767355,0.48067891339183977,64.63537323799363,0.3700934256967724,1204.613897009849,1204.613897009849,0,16,no_stagnation,16,275.92250229408137,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
70,0,0.86,0.9734030064231342,0.8111489018880496,0.716327036046465,64.60384955959553,0.36991292536785875,1204.613897009849,1204.613897009849,0,17,no_stagnation,17,275.92250229408137,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
71,0,0.858,0.972880282798237,0.983256190566311,0.9991182510926957,106.80898689100582,0.6115738468492062,1204.613897009849,1204.613897009849,0,18,no_stagnation,18,275.92250229408137,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
72,0,0.856,0.9723475776771768,-0.993606067813359,0.0636919767211167,106.6537490317897,0.6106849758140908,1204.613897009849,1204.613897009849,0,19,no_stagnation,19,275.92250229408137,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
73,0,0.854,0.9718047120298574,1.481613520439152,0.16178937267374283,109.07242643325675,0.6245339962547762,1204.613897009849,1204.613897009849,0,20,no_stagnation,20,275.92250229408137,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
74,0,0.852,0.9712515040734601,-1.6439800286148099,0.5836387906201843,109.0922071821542,0.6246472581538814,1204.613897009849,1204.613897009849,0,21,no_stagnation,21,275.92250229408137,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
75,0,0.85,0.9706877692486436,-1.45801014604217,0.004218538814080075,107.45851916120611,0.6152929809848428,1204.613897009849,1204.613897009849,0,22,no_stagnation,22,275.92250229408137,0.001204613897009849,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
